table,sequence_id,column,datatype,size,description
hosp_util,34,cath_op_ped_dx_vis_5_57_1,int,3,CATH_OP_PED_DX_VIS 5.57.1
hosp_util,35,cath_op_ped_ther_vis_5_57_2,int,3,CATH_OP_PED_THER_VIS 5.57.2
hosp_util,36,cath_ip_adlt_dx_vis_5_58_1,int,4,CATH_IP_ADLT_DX_VIS 5.58.1
hosp_util,37,cath_ip_adlt_ther_vis_5_58_2,int,4,CATH_IP_ADLT_THER_VIS 5.58.2
hosp_util,38,cath_op_adlt_dx_vis_5_59_1,int,4,CATH_OP_ADLT_DX_VIS 5.59.1
hosp_util,39,cath_op_adlt_ther_vis_5_59_2,int,4,CATH_OP_ADLT_THER_VIS 5.59.2
hosp_util,40,cath_dx_vis_totl_5_60_1,int,4,CATH_DX_VIS_TOTL 5.60.1
hosp_util,41,cath_ther_vis_totl_5_60_2,int,4,CATH_THER_VIS_TOTL 5.60.2
hosp_util,42,cardiac_cath_dx_proc_5_65_1,int,4,CARDIAC_CATH_DX_PROC 5.65.1
hosp_util,43,myocardial_biopsy_5_66_1,int,4,MYOCARDIAL_BIOPSY 5.66.1
hosp_util,44,pacemkr_perm_impl_5_71_1,int,3,PACEMKR_PERM_IMPL 5.71.1
hosp_util,45,oth_perm_pacemaker_proc_5_711_1,int,3,OTH_PERM_PACEMAKER_PROC 5.711.1
hosp_util,46,icd_implantation_5_712_1,int,3,ICD_IMPLANTATION 5.712.1
hosp_util,47,oth_icd_procedures_5_713_1,int,3,OTH_ICD_PROCEDURES 5.713.1
hosp_util,48,pci_with_stent_5_72_1,int,4,PCI_WITH_STENT 5.72.1
hosp_util,49,pci_without_stent_5_73_1,int,4,PCI_WITHOUT_STENT 5.73.1
hosp_util,50,atherectomy_ptcra_5_74_1,int,4,ATHERECTOMY_PTCRA 5.74.1
hosp_util,51,thrombo_agt_5_75_1,int,3,THROMBO_AGT 5.75.1
hosp_util,52,ptbv_5_76_1,int,3,PTBV 5.76.1
hosp_util,53,dx_ep_study_5_77_1,int,4,DX_EP_STUDY 5.77.1
hosp_util,54,catheter_ablation_5_78_1,int,3,CATHETER_ABLATION 5.78.1
hosp_util,55,peripheral_vascular_angiography_5_79_1,int,4,PERIPHERAL_VASCULAR_ANGIOGRAPHY 5.79.1
hosp_util,56,peripheral_vascular_interventional_5_80_1,int,4,PERIPHERAL_VASCULAR_INTERVENTIONAL 5.80.1
hosp_util,57,carotid_stenting_5_81_1,int,3,CAROTID_STENTING 5.81.1
hosp_util,58,intra_aortic_balloon_pump_ins_5_82_1,int,3,INTRA_AORTIC_BALLOON_PUMP_INS 5.82.1
hosp_util,59,catheter_based_ventricular_ins_5_83_1,int,3,CATHETER_BASED_VENTRICULAR_INS 5.83.1
hosp_util,60,othr_cath_proc_5_84_1,int,4,OTHR_CATH_PROC 5.84.1
hosp_util,61,cath_totl_5_85_1,int,5,CATH_TOTL 5.85.1
hosp_util,62,equip_acq_over_500k_6_1_1,str,3,EQUIP_ACQ_OVER_500K 6.1.1
hosp_util,63,equip_01_descrip_6_2_1,str,80,EQUIP_01_DESCRIP 6.2.1
hosp_util,64,equip_01_value_6_2_2,int,11,EQUIP_01_VALUE 6.2.2
hosp_util,65,equip_01_acqui_dt_6_2_3,date,10,EQUIP_01_ACQUI_DT 6.2.3
hosp_util,66,equip_01_acqui_means_6_2_4,str,8,EQUIP_01_ACQUI_MEANS 6.2.4
hosp_util,67,equip_02_descrip_6_3_1,str,67,EQUIP_02_DESCRIP 6.3.1
hosp_util,68,equip_02_value_6_3_2,int,11,EQUIP_02_VALUE 6.3.2
hosp_util,69,equip_02_acqui_dt_6_3_3,date,7,EQUIP_02_ACQUI_DT 6.3.3
hosp_util,70,equip_02_acqui_means_6_3_4,str,8,EQUIP_02_ACQUI_MEANS 6.3.4
hosp_util,71,equip_03_descrip_6_4_1,str,51,EQUIP_03_DESCRIP 6.4.1
hosp_util,72,equip_03_value_6_4_2,int,9,EQUIP_03_VALUE 6.4.2
hosp_util,73,equip_03_acqui_dt_6_4_3,date,7,EQUIP_03_ACQUI_DT 6.4.3
hosp_util,74,equip_03_acqui_means_6_4_4,str,8,EQUIP_03_ACQUI_MEANS 6.4.4
hosp_util,75,equip_04_descrip_6_5_1,str,63,EQUIP_04_DESCRIP 6.5.1
hosp_util,76,equip_04_value_6_5_2,int,10,EQUIP_04_VALUE 6.5.2
hosp_util,77,equip_04_acqui_dt_6_5_3,date,7,EQUIP_04_ACQUI_DT 6.5.3
hosp_util,78,equip_04_acqui_means_6_5_4,str,8,EQUIP_04_ACQUI_MEANS 6.5.4
hosp_util,79,equip_05_descrip_6_6_1,str,46,EQUIP_05_DESCRIP 6.6.1
hosp_util,80,equip_05_value_6_6_2,int,9,EQUIP_05_VALUE 6.6.2
hosp_util,81,equip_05_acqui_dt_6_6_3,date,7,EQUIP_05_ACQUI_DT 6.6.3
hosp_util,82,equip_05_acqui_means_6_6_4,str,8,EQUIP_05_ACQUI_MEANS 6.6.4
hosp_util,83,equip_06_descrip_6_7_1,str,56,EQUIP_06_DESCRIP 6.7.1
hosp_util,84,equip_06_value_6_7_2,int,9,EQUIP_06_VALUE 6.7.2
hosp_util,85,equip_06_acqui_dt_6_7_3,date,7,EQUIP_06_ACQUI_DT 6.7.3
hosp_util,86,equip_06_acqui_means_6_7_4,str,8,EQUIP_06_ACQUI_MEANS 6.7.4
hosp_util,87,equip_07_descrip_6_8_1,str,56,EQUIP_07_DESCRIP 6.8.1
hosp_util,88,equip_07_value_6_8_2,int,9,EQUIP_07_VALUE 6.8.2
hosp_util,89,equip_07_acqui_dt_6_8_3,date,7,EQUIP_07_ACQUI_DT 6.8.3
hosp_util,90,equip_07_acqui_means_6_8_4,str,8,EQUIP_07_ACQUI_MEANS 6.8.4
hosp_util,91,equip_08_descrip_6_9_1,str,45,EQUIP_08_DESCRIP 6.9.1
hosp_util,92,equip_08_value_6_9_2,int,9,EQUIP_08_VALUE 6.9.2
hosp_util,93,equip_08_acqui_dt_6_9_3,date,7,EQUIP_08_ACQUI_DT 6.9.3
hosp_util,94,equip_08_acqui_means_6_9_4,str,8,EQUIP_08_ACQUI_MEANS 6.9.4
hosp_util,95,equip_09_descrip_6_10_1,str,46,EQUIP_09_DESCRIP 6.10.1
hosp_util,96,equip_09_value_6_10_2,int,9,EQUIP_09_VALUE 6.10.2
hosp_util,97,equip_09_acqui_dt_6_10_3,date,7,EQUIP_09_ACQUI_DT 6.10.3
hosp_util,98,equip_09_acqui_means_6_10_4,str,8,EQUIP_09_ACQUI_MEANS 6.10.4
hosp_util,99,equip_10_descrip_6_11_1,str,40,EQUIP_10_DESCRIP 6.11.1
hosp_util,100,equip_10_value_6_11_2,int,9,EQUIP_10_VALUE 6.11.2
hosp_util,101,equip_10_acqui_dt_6_11_3,date,7,EQUIP_10_ACQUI_DT 6.11.3
hosp_util,102,equip_10_acqui_means_6_11_4,str,8,EQUIP_10_ACQUI_MEANS 6.11.4
hosp_util,103,cap_exp_over_1mil_6_25_1,str,3,CAP_EXP_OVER_1MIL 6.25.1
hosp_util,104,proj_01_descrip_cap_exp_6_26_1,str,513,PROJ_01_DESCRIP_CAP_EXP 6.26.1
hosp_util,105,proj_01_projtd_cap_exp_6_26_2,int,12,PROJ_01_PROJTD_CAP_EXP 6.26.2
hosp_util,106,proj_01_oshpd_proj_no_6_26_3,str,110,PROJ_01_OSHPD_PROJ_NO 6.26.3
hosp_util,107,proj_02_descrip_cap_exp_6_27_1,str,560,PROJ_02_DESCRIP_CAP_EXP 6.27.1
hosp_util,108,proj_02_projtd_cap_exp_6_27_2,int,11,PROJ_02_PROJTD_CAP_EXP 6.27.2
hosp_util,109,proj_02_oshpd_proj_no_6_27_3,str,108,PROJ_02_OSHPD_PROJ_NO 6.27.3
hosp_util,110,proj_03_descrip_cap_exp_6_28_1,str,135,PROJ_03_DESCRIP_CAP_EXP 6.28.1
hosp_util,111,proj_03_projtd_cap_exp_6_28_2,int,11,PROJ_03_PROJTD_CAP_EXP 6.28.2
hosp_util,112,proj_03_oshpd_proj_no_6_28_3,str,43,PROJ_03_OSHPD_PROJ_NO 6.28.3
hosp_util,113,proj_04_descrip_cap_exp_6_29_1,str,106,PROJ_04_DESCRIP_CAP_EXP 6.29.1
hosp_util,114,proj_04_projtd_cap_exp_6_29_2,int,12,PROJ_04_PROJTD_CAP_EXP 6.29.2
hosp_util,115,proj_04_oshpd_proj_no_6_29_3,str,46,PROJ_04_OSHPD_PROJ_NO 6.29.3
hosp_util,116,proj_05_descrip_cap_exp_6_30_1,str,90,PROJ_05_DESCRIP_CAP_EXP 6.30.1
hosp_util,117,proj_05_projtd_cap_exp_6_30_2,int,11,PROJ_05_PROJTD_CAP_EXP 6.30.2
hosp_util,118,proj_05_oshpd_proj_no_6_30_3,str,42,PROJ_05_OSHPD_PROJ_NO 6.30.3
hosp_util,119,ptca_angioplasty_with_stent_5_72_1,int,4,PTCA_ANGIOPLASTY_WITH_STENT 5.72.1
hosp_util,120,ptca_angioplasty_without_stent_5_73_1,int,4,PTCA_ANGIOPLASTY_WITHOUT_STENT 5.73.1
hosp_util,121,atherectomy_ptcra_ablation_5_74_1,int,4,ATHERECTOMY_PTCRA_ABLATION 5.74.1
hosp_util,122,ptbv_balloon_5_76_1,int,3,PTBV_BALLOON 5.76.1
hosp_util,123,cath_othr_5_84_1,int,4,CATH_OTHR 5.84.1
hosp_util,124,cardiac_cath_proc_5_65_1,int,4,CARDIAC_CATH_PROC 5.65.1
hosp_util,125,implantable_cardio_defib_implantation_5_712_1,int,3,IMPLANTABLE_CARDIO_DEFIB_IMPLANTATION 5.712.1
hosp_util,126,oth_procedures_5_713_1,int,3,OTH_PROCEDURES 5.713.1
hosp_util,127,pci_angioplasty_with_stent_5_72_1,int,4,PCI_ANGIOPLASTY_WITH_STENT 5.72.1
hosp_util,128,pci_angioplasty_without_stent_5_73_1,int,4,PCI_ANGIOPLASTY_WITHOUT_STENT 5.73.1
hosp_util,129,diagnostic_electrophysiology_ep_5_77_1,int,3,DIAGNOSTIC_ELECTROPHYSIOLOGY_EP 5.77.1
