table,position,source_header,dest_header,datatype,valuetype,has_codes,start,width,size,summary,description
heartcond,38,heart_failure_clear_instructions_given_prior_to_discharge_denominator,heart_failure_clear_instructions_given_prior_to_discharge_denominator,int,,False,,,,,Heart Failure Clear instructions given prior to discharge Denominator
heartcond,39,heart_failure_clear_instructions_given_prior_to_discharge_score,heart_failure_clear_instructions_given_prior_to_discharge_score,int,,False,,,,,Heart Failure Clear instructions given prior to discharge Score [%]
heartcond,40,heart_failure_ace_arbs_given_denominator,heart_failure_ace_arbs_given_denominator,int,,False,,,,,Heart Failure ACE/ARBs given Denominator
heartcond,41,heart_failure_ace_arbs_given_score,heart_failure_ace_arbs_given_score,int,,False,,,,,Heart Failure ACE/ARBs given Score [%]
heartcond,42,heart_failure_readmission_rate_denominator,heart_failure_readmission_rate_denominator,int,,False,,,,,Heart Failure Readmission Rate Denominator
heartcond,43,heart_failure_readmission_rate_score,heart_failure_readmission_rate_score,float,,False,,,,,Heart Failure Readmission Rate Score [%]
heartcond,44,heart_failure_readmission_rate_rating,heart_failure_readmission_rate_rating,str,,False,,,,,Heart Failure Readmission Rate Rating
hospitals,1,oshpd_id,oshpd_id,int,,False,,,,,OSHPD ID
hospitals,2,cms_id,cms_id,int,,False,,,,,CMS ID
hospitals,3,hospital_name,hospital_name,str,,False,,,,,Hospital Name
hospitals,4,address,address,str,,False,,,,,Address
hospitals,5,city,city,str,,False,,,,,City
hospitals,6,state,state,str,,False,,,,,State
hospitals,7,zip_code,zip_code,int,,False,,,,,Zip Code
hospitals,8,phone,phone,str,,False,,,,,Phone
hospitals,9,website,website,str,,False,,,,,Website
lung,1,oshpd_id,oshpd_id,int,,False,,,,,OSHPD_ID
lung,2,medicare_id,medicare_id,int,,False,,,,,MEDICARE_ID
lung,3,hospital_name,hospital_name,str,,False,,,,,HOSPITAL NAME
lung,4,pneumonia_death_rate_denominator,pneumonia_death_rate_denominator,int,,False,,,,,Pneumonia Death Rate Denominator
lung,5,pneumonia_death_rate_score,pneumonia_death_rate_score,float,,False,,,,,Pneumonia Death Rate Score [%]
lung,6,pneumonia_death_rate_rating,pneumonia_death_rate_rating,str,,False,,,,,Pneumonia Death Rate Rating
lung,7,quality_of_care_composite_score,quality_of_care_composite_score,int,,False,,,,,Quality of Care Composite Score [%]
lung,8,quality_of_care_composite_rating,quality_of_care_composite_rating,str,,False,,,,,Quality of Care Composite Rating
lung,9,blood_culture_taken_before_antiobiotics_administered_denominator,blood_culture_taken_before_antiobiotics_administered_denominator,int,,False,,,,,Blood Culture taken before antiobiotics administered Denominator
lung,10,blood_culture_taken_before_antiobiotics_administered_score,blood_culture_taken_before_antiobiotics_administered_score,int,,False,,,,,Blood Culture taken before antiobiotics administered Score [%]
lung,11,initial_antibiotic_consistenet_with_current_recommendations_denominator,initial_antibiotic_consistenet_with_current_recommendations_denominator,int,,False,,,,,Initial antibiotic consistenet with current recommendations Denominator
lung,12,initial_antibiotic_consistenet_with_current_recommendations_score,initial_antibiotic_consistenet_with_current_recommendations_score,int,,False,,,,,Initial antibiotic consistenet with current recommendations Score [%]
lung,13,pneumonia_readmission_rate_denominator,pneumonia_readmission_rate_denominator,int,,False,,,,,Pneumonia Readmission Rate Denominator
lung,14,pneumonia_readmission_rate_score,pneumonia_readmission_rate_score,float,,False,,,,,Pneumonia Readmission Rate Score [%]
lung,15,pneumonia_readmission_rate_rating,pneumonia_readmission_rate_rating,str,,False,,,,,Pneumonia Readmission Rate Rating
measures,1,domain,domain,str,,False,,,,,Domain
measures,2,measure_description,measure_description,str,,False,,,,,Measure Description
measures,3,data_source,data_source,str,,False,,,,,Data Source
measures,4,measure_from_date,measure_from_date,int,,False,,,,,Measure from Date
measures,5,measure_thru_date,measure_thru_date,int,,False,,,,,Measure thru Date
measures,6,lower_is_better,lower_is_better,str,,False,,,,,Lower is Better
measures,7,national_average,national_average,float,,False,,,,,National Average
measures,8,state_average,state_average,float,,False,,,,,State Average
motherbaby,1,oshpd_id,oshpd_id,int,,False,,,,,OSHPD_ID
motherbaby,2,medicare_id,medicare_id,int,,False,,,,,MEDICARE_ID
motherbaby,3,hospital_name,hospital_name,str,,False,,,,,HOSPITAL NAME
motherbaby,4,ntsv_c_section_rate_denominator,ntsv_c_section_rate_denominator,int,,False,,,,,NTSV C-Section Rate Denominator
motherbaby,5,ntsv_c_section_rate_score,ntsv_c_section_rate_score,float,,False,,,,,NTSV C-Section Rate Score [%]
motherbaby,6,ntsv_c_section_rate_rating,ntsv_c_section_rate_rating,str,,False,,,,,NTSV C-Section Rate Rating
motherbaby,7,breastfeeding_rate_denominator,breastfeeding_rate_denominator,int,,False,,,,,Breastfeeding Rate Denominator
motherbaby,8,breastfeeding_rate_score,breastfeeding_rate_score,float,,False,,,,,Breastfeeding Rate Score [%]
motherbaby,9,breastfeeding_rate_rating,breastfeeding_rate_rating,str,,False,,,,,Breastfeeding Rate Rating
motherbaby,10,episiotomy_rate_denominator,episiotomy_rate_denominator,int,,False,,,,,Episiotomy Rate Denominator
motherbaby,11,episiotomy_rate_score,episiotomy_rate_score,float,,False,,,,,Episiotomy Rate Score [%]
motherbaby,12,episiotomy_rate_rating,episiotomy_rate_rating,str,,False,,,,,Episiotomy Rate Rating
motherbaby,13,vbac_rate_denominator,vbac_rate_denominator,int,,False,,,,,VBAC Rate Denominator
motherbaby,14,vbac_rate_score,vbac_rate_score,float,,False,,,,,VBAC Rate Score [%]
motherbaby,15,vbac_routinely_available_yes_no,vbac_routinely_available_yes_no,str,,False,,,,,VBAC Routinely Available Yes/No
other,1,oshpd_id,oshpd_id,int,,False,,,,,OSHPD_ID
other,2,medicare_id,medicare_id,int,,False,,,,,MEDICARE_ID
other,3,hospital_name,hospital_name,str,,False,,,,,HOSPITAL NAME
other,4,abdominal_aortic_aneurysm_repair_death_rate_number_of_cases,abdominal_aortic_aneurysm_repair_death_rate_number_of_cases,int,,False,,,,,Abdominal Aortic Aneurysm Repair Death Rate Number of Cases
other,5,abdominal_aortic_aneurysm_repair_death_rate_rating,abdominal_aortic_aneurysm_repair_death_rate_rating,str,,False,,,,,Abdominal Aortic Aneurysm Repair Death Rate Rating
other,6,abdominal_aortic_aneurysm_repair_death_rate_score,abdominal_aortic_aneurysm_repair_death_rate_score,float,,False,,,,,Abdominal Aortic Aneurysm Repair Death Rate Score [%]
other,7,abdominal_aortic_aneurysm_repair_death_rate_rating_2,abdominal_aortic_aneurysm_repair_death_rate_rating_2,str,,False,,,,,Abdominal Aortic Aneurysm Repair Death Rate Rating (2)
other,8,esophageal_resection_death_rate_number_of_cases,esophageal_resection_death_rate_number_of_cases,int,,False,,,,,Esophageal Resection Death Rate Number of Cases
other,9,esophageal_resection_death_rate_rating,esophageal_resection_death_rate_rating,str,,False,,,,,Esophageal Resection Death Rate Rating
other,10,esophageal_resection_death_rate_score,esophageal_resection_death_rate_score,float,,False,,,,,Esophageal Resection Death Rate Score [%]
other,11,esophageal_resection_death_rate_rating_2,esophageal_resection_death_rate_rating_2,str,,False,,,,,Esophageal Resection Death Rate Rating (2)
other,12,pancreatic_resection_death_rate_number_of_cases,pancreatic_resection_death_rate_number_of_cases,int,,False,,,,,Pancreatic Resection Death Rate Number of Cases
other,13,pancreatic_resection_death_rate_rating,pancreatic_resection_death_rate_rating,str,,False,,,,,Pancreatic Resection Death Rate Rating
other,14,pancreatic_resection_death_rate_score,pancreatic_resection_death_rate_score,float,,False,,,,,Pancreatic Resection Death Rate Score [%]
other,15,pancreatic_resection_death_rate_rating_2,pancreatic_resection_death_rate_rating_2,str,,False,,,,,Pancreatic Resection Death Rate Rating (2)
other,16,percutaneous_coronary_intervention_pci_death_rate_number_of_cases,percutaneous_coronary_intervention_pci_death_rate_number_of_cases,int,,False,,,,,Percutaneous coronary intervention (PCI) - Death Rate Number of Cases
other,17,percutaneous_coronary_intervention_pci_death_rate_rating,percutaneous_coronary_intervention_pci_death_rate_rating,str,,False,,,,,Percutaneous coronary intervention (PCI) - Death Rate Rating
other,18,percutaneous_coronary_intervention_pci_death_rate_score,percutaneous_coronary_intervention_pci_death_rate_score,float,,False,,,,,Percutaneous coronary intervention (PCI) - Death Rate Score [%]
other,19,percutaneous_coronary_intervention_pci_death_rate_rating_2,percutaneous_coronary_intervention_pci_death_rate_rating_2,str,,False,,,,,Percutaneous coronary intervention (PCI) - Death Rate Rating (2)
other,20,acute_stroke_death_rate_denominator,acute_stroke_death_rate_denominator,int,,False,,,,,Acute Stroke Death Rate Denominator
other,21,acute_stroke_death_rate_score,acute_stroke_death_rate_score,float,,False,,,,,Acute Stroke Death Rate Score [%]
other,22,acute_stroke_death_rate_rating,acute_stroke_death_rate_rating,str,,False,,,,,Acute Stroke Death Rate Rating
other,23,craniotomy_death_rate_denominator,craniotomy_death_rate_denominator,int,,False,,,,,Craniotomy Death Rate Denominator
other,24,craniotomy_death_rate_score,craniotomy_death_rate_score,float,,False,,,,,Craniotomy Death Rate Score [%]
other,25,craniotomy_death_rate_rating,craniotomy_death_rate_rating,str,,False,,,,,Craniotomy Death Rate Rating
other,26,gastrointestinal_hemorrhage_death_rate_denominator,gastrointestinal_hemorrhage_death_rate_denominator,int,,False,,,,,Gastrointestinal Hemorrhage Death Rate Denominator
other,27,gastrointestinal_hemorrhage_death_rate_score,gastrointestinal_hemorrhage_death_rate_score,float,,False,,,,,Gastrointestinal Hemorrhage Death Rate Score [%]
other,28,gastrointestinal_hemorrhage_death_rate_rating,gastrointestinal_hemorrhage_death_rate_rating,str,,False,,,,,Gastrointestinal Hemorrhage Death Rate Rating
other,29,hip_fracture_death_rate_denominator,hip_fracture_death_rate_denominator,int,,False,,,,,Hip Fracture Death Rate Denominator
other,30,hip_fracture_death_rate_score,hip_fracture_death_rate_score,float,,False,,,,,Hip Fracture Death Rate Score [%]
other,31,hip_fracture_death_rate_rating,hip_fracture_death_rate_rating,str,,False,,,,,Hip Fracture Death Rate Rating
other,32,hip_or_knee_surgery_readmission_rate_denominator,hip_or_knee_surgery_readmission_rate_denominator,int,,False,,,,,Hip or Knee Surgery Readmission Rate Denominator
other,33,hip_or_knee_surgery_readmission_rate_score,hip_or_knee_surgery_readmission_rate_score,float,,False,,,,,Hip or Knee Surgery Readmission Rate Score [%]
other,34,hip_or_knee_surgery_readmission_rate_rating,hip_or_knee_surgery_readmission_rate_rating,str,,False,,,,,Hip or Knee Surgery Readmission Rate Rating
other,35,hip_or_knee_surgery_complication_rate_denominator,hip_or_knee_surgery_complication_rate_denominator,int,,False,,,,,Hip or Knee Surgery Complication Rate Denominator
other,36,hip_or_knee_surgery_complication_rate_score,hip_or_knee_surgery_complication_rate_score,float,,False,,,,,Hip or Knee Surgery Complication Rate Score [%]
other,37,hip_or_knee_surgery_complication_rate_rating,hip_or_knee_surgery_complication_rate_rating,str,,False,,,,,Hip or Knee Surgery Complication Rate Rating
perf_sum,1,oshpd_id,oshpd_id,int,,False,,,,,OSHPD_ID
perf_sum,2,medicare_id,medicare_id,int,,False,,,,,MEDICARE_ID
perf_sum,3,hospital_name,hospital_name,str,,False,,,,,HOSPITAL NAME
perf_sum,4,patient_experience_hospital_rating,patient_experience_hospital_rating,str,,False,,,,,Patient Experience Hospital Rating
perf_sum,5,re_hosp_italizations_hospitalwide_readmission_rate,re_hosp_italizations_hospitalwide_readmission_rate,str,,False,,,,,Re-hosp italizations Hospitalwide Readmission Rate
perf_sum,6,patient_safety_surgical_care_measures_composite,patient_safety_surgical_care_measures_composite,str,,False,,,,,Patient Safety Surgical Care Measures Composite
perf_sum,7,patient_safety_unplanned_surgical_wound_reopening,patient_safety_unplanned_surgical_wound_reopening,str,,False,,,,,Patient Safety Unplanned Surgical Wound Reopening
perf_sum,8,patient_safety_death_after_serious_treatable_complication,patient_safety_death_after_serious_treatable_complication,str,,False,,,,,Patient Safety Death after Serious Treatable Complication
perf_sum,9,patient_safety_accidental_lung_puncture,patient_safety_accidental_lung_puncture,str,,False,,,,,Patient Safety Accidental Lung Puncture
perf_sum,10,heart_attack_death_rate,heart_attack_death_rate,str,,False,,,,,Heart Attack Death Rate
perf_sum,11,heart_attack_quality_of_care_composite,heart_attack_quality_of_care_composite,str,,False,,,,,Heart Attack Quality of Care Composite
perf_sum,12,heart_attack_timeliness_of_care_composite,heart_attack_timeliness_of_care_composite,str,,False,,,,,Heart Attack Timeliness of care Composite
perf_sum,13,heart_attack_readmission_rate,heart_attack_readmission_rate,str,,False,,,,,Heart Attack Readmission Rate
perf_sum,14,heart_bypass_surgery_death_rate,heart_bypass_surgery_death_rate,str,,False,,,,,Heart Bypass Surgery Death Rate
perf_sum,15,heart_bypass_surgery_internal_mammary_artery_usage_rate,heart_bypass_surgery_internal_mammary_artery_usage_rate,str,,False,,,,,Heart Bypass Surgery Internal Mammary Artery Usage Rate
perf_sum,16,heart_bypass_surgery_postoperative_stroke_rate,heart_bypass_surgery_postoperative_stroke_rate,str,,False,,,,,Heart Bypass Surgery Postoperative Stroke Rate
perf_sum,17,heart_failure_death_rate,heart_failure_death_rate,str,,False,,,,,Heart Failure Death Rate
perf_sum,18,heart_failure_quality_of_care,heart_failure_quality_of_care,str,,False,,,,,Heart Failure Quality of Care
perf_sum,19,heart_failure_readmission_rate,heart_failure_readmission_rate,str,,False,,,,,Heart Failure Readmission Rate
perf_sum,20,mother_baby_ntsv_c_section_rate,mother_baby_ntsv_c_section_rate,str,,False,,,,,Mother & Baby NTSV C-Section Rate
perf_sum,21,mother_baby_breastfeeding_rate,mother_baby_breastfeeding_rate,str,,False,,,,,Mother & Baby Breastfeeding Rate
perf_sum,22,mother_baby_episiotomy_rate,mother_baby_episiotomy_rate,str,,False,,,,,Mother & Baby Episiotomy Rate
perf_sum,23,mother_baby_vbac_routinely_available,mother_baby_vbac_routinely_available,str,,False,,,,,Mother & Baby VBAC Routinely Available
perf_sum,24,lung_conditions_death_rate,lung_conditions_death_rate,str,,False,,,,,Lung Conditions Death Rate
perf_sum,25,lung_conditions_quality_of_care_composite,lung_conditions_quality_of_care_composite,str,,False,,,,,Lung Conditions Quality of Care Composite
perf_sum,26,lung_conditions_readmission_rate,lung_conditions_readmission_rate,str,,False,,,,,Lung Conditions Readmission Rate
perf_sum,27,surgeries_other_conditions_abdominal_aortic_aneurysm_repair_number_of_cases,surgeries_other_conditions_abdominal_aortic_aneurysm_repair_number_of_cases,str,,False,,,,,Surgeries/Other Conditions Abdominal Aortic Aneurysm Repair - Number of Cases
perf_sum,28,surgeries_other_conditions_esophageal_resection_number_of_cases,surgeries_other_conditions_esophageal_resection_number_of_cases,str,,False,,,,,Surgeries/Other Conditions Esophageal Resection - Number of Cases
perf_sum,29,surgeries_other_conditions_pancreatic_resection_number_of_cases,surgeries_other_conditions_pancreatic_resection_number_of_cases,str,,False,,,,,Surgeries/Other Conditions Pancreatic Resection - Number of Cases
perf_sum,30,surgeries_other_conditions_percutaneous_coronary_intervention_pci_number_of_cases,surgeries_other_conditions_percutaneous_coronary_intervention_pci_number_of_cases,str,,False,,,,,Surgeries/Other Conditions Percutaneous coronary intervention (PCI) - Number of Cases
perf_sum,31,surgeries_other_conditions_acute_stroke_mortality,surgeries_other_conditions_acute_stroke_mortality,str,,False,,,,,Surgeries/Other Conditions Acute Stroke - Mortality
perf_sum,32,surgeries_other_conditions_craniotomy_mortality_rate,surgeries_other_conditions_craniotomy_mortality_rate,str,,False,,,,,Surgeries/Other Conditions Craniotomy - Mortality Rate
perf_sum,33,surgeries_other_conditions_gastrointestinal_hemorrhage_mortality_rate,surgeries_other_conditions_gastrointestinal_hemorrhage_mortality_rate,str,,False,,,,,Surgeries/Other Conditions Gastrointestinal Hemorrhage - Mortality Rate
perf_sum,34,surgeries_other_conditions_hip_fracture_mortality_rate,surgeries_other_conditions_hip_fracture_mortality_rate,str,,False,,,,,Surgeries/Other Conditions Hip Fracture Mortality Rate
perf_sum,35,surgeries_other_conditions_hip_or_knee_surgery_readmission_rate,surgeries_other_conditions_hip_or_knee_surgery_readmission_rate,str,,False,,,,,Surgeries/Other Conditions Hip or Knee Surgery Readmission Rate
perf_sum,36,surgeries_other_conditions_hip_or_knee_surgery_complication_rate,surgeries_other_conditions_hip_or_knee_surgery_complication_rate,str,,False,,,,,Surgeries/Other Conditions Hip or Knee Surgery Complication Rate
readmissions,1,oshpd_id,oshpd_id,int,,False,,,,,OSHPD_ID
readmissions,2,medicare_id,medicare_id,int,,False,,,,,MEDICARE_ID
readmissions,3,hospital_name,hospital_name,str,,False,,,,,HOSPITAL NAME
readmissions,4,hospitalwide_readmission_rate_denominator,hospitalwide_readmission_rate_denominator,int,,False,,,,,Hospitalwide Readmission Rate Denominator
readmissions,5,hospitalwide_readmission_rate_score,hospitalwide_readmission_rate_score,float,,False,,,,,Hospitalwide Readmission Rate Score [%]
readmissions,6,hospitalwide_readmission_rate_rating,hospitalwide_readmission_rate_rating,str,,False,,,,,Hospitalwide Readmission Rate Rating
safety,1,oshpd_id,oshpd_id,int,,False,,,,,OSHPD_ID
safety,2,medicare_id,medicare_id,int,,False,,,,,MEDICARE_ID
safety,3,hospital_name,hospital_name,str,,False,,,,,HOSPITAL NAME
safety,4,surgical_care_measures_composite_score,surgical_care_measures_composite_score,int,,False,,,,,Surgical Care Measures Composite Score [%]
safety,5,surgical_care_measures_composite_rating,surgical_care_measures_composite_rating,str,,False,,,,,Surgical Care Measures Composite Rating
safety,6,appropriate_timing_of_antibiotic_denominator,appropriate_timing_of_antibiotic_denominator,int,,False,,,,,Appropriate timing of antibiotic Denominator
safety,7,appropriate_timing_of_antibiotic_score,appropriate_timing_of_antibiotic_score,int,,False,,,,,Appropriate timing of antibiotic Score [%]
safety,8,use_of_appropriate_antibiotic_denominator,use_of_appropriate_antibiotic_denominator,int,,False,,,,,Use of appropriate antibiotic Denominator
safety,9,use_of_appropriate_antibiotic_score,use_of_appropriate_antibiotic_score,int,,False,,,,,Use of appropriate antibiotic Score [%]
safety,10,appropriate_discontinuation_of_antibiotic_denominator,appropriate_discontinuation_of_antibiotic_denominator,int,,False,,,,,Appropriate discontinuation of antibiotic Denominator
safety,11,appropriate_discontinuation_of_antibiotic_score,appropriate_discontinuation_of_antibiotic_score,int,,False,,,,,Appropriate discontinuation of antibiotic Score [%]
safety,12,urinary_catheter_removed_denominator,urinary_catheter_removed_denominator,int,,False,,,,,Urinary catheter removed Denominator
safety,13,urinary_catheter_removed_score,urinary_catheter_removed_score,int,,False,,,,,Urinary catheter removed Score [%]
safety,14,blood_clot_prevention_denominator,blood_clot_prevention_denominator,int,,False,,,,,Blood-clot prevention Denominator
safety,15,blood_clot_prevention_score,blood_clot_prevention_score,int,,False,,,,,Blood-clot prevention Score [%]
safety,16,beta_blockers_continued_denominator,beta_blockers_continued_denominator,int,,False,,,,,Beta-blockers continued Denominator
safety,17,beta_blockers_continued_score,beta_blockers_continued_score,int,,False,,,,,Beta-blockers continued Score [%]
safety,18,unplanned_surgical_wound_reopening_denominator,unplanned_surgical_wound_reopening_denominator,str,,False,,,,,Unplanned Surgical Wound Reopening Denominator
