"table","position","source_header","dest_header","datatype","valuetype","has_codes","start","width","size","summary","description"
"cahsee2007",24,"elatestdate","elatestdate","date",,"False",,,,,"ELATestDate"
"cahsee2007",25,"elagrade10","elagrade10answersheetsprocessed","int",,"False",,,,,"ELAGrade10"
"cahsee2007",26,"elanumbertested","elanumbertested","int",,"False",,,,,"ELANumberTested"
"cahsee2007",27,"elanumberpassed","elanumberpassed","int",,"False",,,,,"ELANumberPassed"
"cahsee2007",28,"elapercentpassed","elapercentpassed","int",,"False",,,,,"ELAPercentPassed"
"cahsee2007",29,"elanumbernotpassed","elanumbernotpassed","int",,"False",,,,,"ELANumberNotPassed"
"cahsee2007",30,"elapercetnnotpassed","elapercentnotpassed","int",,"False",,,,,"ELAPercetnNotPassed"
"cahsee2007",31,"elameanscalescore","elameanscalescore","int",,"False",,,,,"ELAMeanScaleScore"
"cahsee2007",32,"elawapercentcorrect","elawapercentcorrect","int",,"False",,,,,"ELAWAPercentCorrect"
"cahsee2007",33,"elarcpercentcorrect","elarcpercentcorrect","int",,"False",,,,,"ELARCPercentCorrect"
"cahsee2007",34,"elarapercentcorrect","elalrapercentcorrect","int",,"False",,,,,"ELARAPercentCorrect"
"cahsee2007",35,"elawspercentcorrect","elawspercentcorrect","int",,"False",,,,,"ELAWSPercentCorrect"
"cahsee2007",36,"elawcpercentcorrect","elawcpercentcorrect","int",,"False",,,,,"ELAWCPercentCorrect"
"cahsee2007",37,"elaes1avgscore","elaes1avgscore","float",,"False",,,,,"ELAES1AvgScore"
"cahsee2007",38,"systemdate","systemdate","datetime",,"False",,,,,"SystemDate"
"cahsee2007",39,"gradelevel","gradelevel","str",,"False",,,,,"GradeLevel"
"cahsee2002",1,"countycode","countycode","int",,"False",,,,,"CountyCode"
"cahsee2002",2,"districtcode","districtcode","int",,"False",,,,,"DistrictCode"
"cahsee2002",3,"charternumber","charternumber","int",,"False",,,,,"CharterNumber"
"cahsee2002",4,"schoolcode","schoolcode","int",,"False",,,,,"SchoolCode"
"cahsee2002",5,"countyname","countyname","str",,"False",,,,,"CountyName"
"cahsee2002",6,"districtname","districtname","str",,"False",,,,,"DistrictName"
"cahsee2002",7,"schoolname","schoolname","str",,"False",,,,,"SchoolName"
"cahsee2002",8,"recordtype","recordtype","int",,"False",,,,,"RecordType"
"cahsee2002",9,"summarytype","summarytype","int",,"False",,,,,"SummaryType"
"cahsee2002",10,"administration","administration","str",,"False",,,,,"Administration"
"cahsee2002",11,"mathtestdate","mathtestdate","date",,"False",,,,,"MathTestDate"
"cahsee2002",12,"mathenrollment","mathenrollment","int",,"False",,,,,"MathEnrollment"
"cahsee2002",13,"mathnumtested","mathnumbertested","int",,"False",,,,,"MathNumTested"
"cahsee2002",14,"mathnumpassed","mathnumberpassed","int",,"False",,,,,"MathNumPassed"
"cahsee2002",15,"mathpctpassed","mathpercentpassed","int",,"False",,,,,"MathPctPassed"
"cahsee2002",16,"mathnumnotpassed","mathnumbernotpassed","int",,"False",,,,,"MathNumNotPassed"
"cahsee2002",17,"mathpctnotpassed","mathpercentagenotpassed","int",,"False",,,,,"MathPctNotPassed"
"cahsee2002",18,"mathmeanscaledscore","mathmeanscalescore","int",,"False",,,,,"MathMeanScaledScore"
"cahsee2002",19,"mathpspercentcorrect","mathpspercentcorrect","int",,"False",,,,,"MathPSPercentCorrect"
"cahsee2002",20,"mathnspercentcorrect","mathnspercentcorrect","int",,"False",,,,,"MathNSPercentCorrect"
"cahsee2002",21,"mathafpercentcorrect","mathafpercentcorrect","int",,"False",,,,,"MathAFPercentCorrect"
"cahsee2002",22,"mathmgpercentcorrect","mathmgpercentcorrect","int",,"False",,,,,"MathMGPercentCorrect"
"cahsee2002",23,"matha1percentcorrect","matha1percentcorrect","int",,"False",,,,,"MathA1PercentCorrect"
"cahsee2002",24,"elatestdate","elatestdate","date",,"False",,,,,"ELATestDate"
"cahsee2002",25,"elaenrollment","elaenrollment","int",,"False",,,,,"ELAEnrollment"
"cahsee2002",26,"elanumtested","elanumbertested","int",,"False",,,,,"ELANumTested"
"cahsee2002",27,"elanumpassed","elanumberpassed","int",,"False",,,,,"ELANumPassed"
"cahsee2002",28,"elapctpassed","elapercentpassed","int",,"False",,,,,"ELAPctPassed"
"cahsee2002",29,"elanumnotpassed","elanumbernotpassed","int",,"False",,,,,"ELANumNotPassed"
"cahsee2002",30,"elapctnotpassed","elapercentnotpassed","int",,"False",,,,,"ELAPctNotPassed"
"cahsee2002",31,"elameanscaledscore","elameanscalescore","int",,"False",,,,,"ELAMeanScaledScore"
"cahsee2002",32,"elawapercentcorrect","elawapercentcorrect","int",,"False",,,,,"ELAWAPercentCorrect"
"cahsee2002",33,"elarcpercentcorrect","elarcpercentcorrect","int",,"False",,,,,"ELARCPercentCorrect"
"cahsee2002",34,"elalapercentcorrect","elalapercentcorrect","int",,"False",,,,,"ELALAPercentCorrect"
"cahsee2002",35,"elawspercentcorrect","elawspercentcorrect","int",,"False",,,,,"ELAWSPercentCorrect"
"cahsee2002",36,"elawcpercentcorrect","elawcpercentcorrect","int",,"False",,,,,"ELAWCPercentCorrect"
"cahsee2002",37,"elaes1avgscore","elaes1avgscore","float",,"False",,,,,"ELAES1AvgScore"
"cahsee2002",38,"elaes2avgscore","elaes2avgscore","float",,"False",,,,,"ELAES2AvgScore"
"cahsee2002",39,"releasedate","releasedate","datetime",,"False",,,,,"ReleaseDate"
"cahsee2003",1,"co_code","countycode","int",,"False",,,,,"co_code"
"cahsee2003",2,"dist_code","districtcode","int",,"False",,,,,"dist_code"
"cahsee2003",3,"charter","charternumber","int",,"False",,,,,"Charter"
"cahsee2003",4,"sch_code","schoolcode","int",,"False",,,,,"sch_code"
"cahsee2003",5,"county","countyname","str",,"False",,,,,"county"
"cahsee2003",6,"district","districtname","str",,"False",,,,,"district"
"cahsee2003",7,"school","schoolname","str",,"False",,,,,"school"
"cahsee2003",8,"recordtype","recordtype","int",,"False",,,,,"RecordType"
"cahsee2003",9,"summarytype","summarytype","int",,"False",,,,,"SummaryType"
"cahsee2003",10,"administration","administration","str",,"False",,,,,"Administration"
"cahsee2003",11,"mtestdate","mathtestdate","date",,"False",,,,,"MTestDate"
"cahsee2003",12,"menrollment","mathenrollment","int",,"False",,,,,"MEnrollment"
"cahsee2003",13,"mnumtested","mathnumbertested","int",,"False",,,,,"MNumTested"
"cahsee2003",14,"mnumpassed","mathnumberpassed","int",,"False",,,,,"MNumPassed"
"cahsee2003",15,"mpctpassed","mathpercentpassed","int",,"False",,,,,"MPctPassed"
"cahsee2003",16,"mnumnpassed","mathnumbernotpassed","int",,"False",,,,,"MNumNPassed"
"cahsee2003",17,"mpctnpassed","mathpercentagenotpassed","int",,"False",,,,,"MPctNPassed"
"cahsee2003",18,"mmeanss","mathmeanscalescore","int",,"False",,,,,"MMeanSS"
"cahsee2003",19,"mpctpscorr","mathpspercentcorrect","int",,"False",,,,,"MPctPSCorr"
"cahsee2003",20,"mpctnscorr","mathnspercentcorrect","int",,"False",,,,,"MPctNSCorr"
"cahsee2003",21,"mpctafcorr","mathafpercentcorrect","int",,"False",,,,,"MPctAFCorr"
"cahsee2003",22,"mpctmgcorr","mathmgpercentcorrect","int",,"False",,,,,"MPctMGCorr"
"cahsee2003",23,"mpcta1corr","matha1percentcorrect","int",,"False",,,,,"MPctA1Corr"
"cahsee2003",24,"etestdate","elatestdate","date",,"False",,,,,"ETestDate"
"cahsee2003",25,"eenrollment","elaenrollment","int",,"False",,,,,"EEnrollment"
"cahsee2003",26,"enumtested","elanumbertested","int",,"False",,,,,"ENumTested"
"cahsee2003",27,"enumpassed","elanumberpassed","int",,"False",,,,,"ENumPassed"
"cahsee2003",28,"epctpassed","elapercentpassed","int",,"False",,,,,"EPctPassed"
"cahsee2003",29,"enumnpassed","elanumbernotpassed","int",,"False",,,,,"ENumNPassed"
"cahsee2003",30,"epctnpassed","elapercentnotpassed","int",,"False",,,,,"EPctNPassed"
"cahsee2003",31,"emeanss","elameanscalescore","int",,"False",,,,,"EMeanSS"
"cahsee2003",32,"epctwacorr","elawapercentcorrect","int",,"False",,,,,"EPctWACorr"
"cahsee2003",33,"epctrccorr","elarcpercentcorrect","int",,"False",,,,,"EPctRCCorr"
"cahsee2003",34,"epctlacorr","elalapercentcorrect","int",,"False",,,,,"EPctLACorr"
"cahsee2003",35,"epctwscorr","elawspercentcorrect","int",,"False",,,,,"EPctWSCorr"
"cahsee2003",36,"epctwccorr","elawcpercentcorrect","int",,"False",,,,,"EPctWCCorr"
"cahsee2003",37,"eessay1wa","elaes1avgscore","float",,"False",,,,,"EEssay1WA"
"cahsee2003",38,"eessay2wa","elaes2avgscore","float",,"False",,,,,"EEssay2WA"
"cahsee2003",39,"releasedate","releasedate","datetime",,"False",,,,,"ReleaseDate"
"cahsee2004",1,"countycode","countycode","int",,"False",,,,,"CountyCode"
"cahsee2004",2,"districtcode","districtcode","int",,"False",,,,,"DistrictCode"
"cahsee2004",3,"charternumber","charternumber","int",,"False",,,,,"CharterNumber"
"cahsee2004",4,"schoolcode","schoolcode","int",,"False",,,,,"SchoolCode"
"cahsee2004",5,"countyname","countyname","str",,"False",,,,,"CountyName"
"cahsee2004",6,"districtname","districtname","str",,"False",,,,,"DistrictName"
"cahsee2004",7,"schoolname","schoolname","str",,"False",,,,,"SchoolName"
"cahsee2004",8,"recordtype","recordtype","int",,"False",,,,,"RecordType"
"cahsee2004",9,"summarytype","summarytype","int",,"False",,,,,"SummaryType"
"cahsee2004",10,"administration","administration","str",,"False",,,,,"Administration"
"cahsee2004",11,"mathtestdate","mathtestdate","date",,"False",,,,,"MathTestDate"
"cahsee2004",12,"mathnumbertested","mathnumbertested","int",,"False",,,,,"MathNumberTested"
"cahsee2004",13,"mathnumberpassed","mathnumberpassed","int",,"False",,,,,"MathNumberPassed"
"cahsee2004",14,"mathpercentpassed","mathpercentpassed","int",,"False",,,,,"MathPercentPassed"
"cahsee2004",15,"mathnumbernotpassed","mathnumbernotpassed","int",,"False",,,,,"MathNumberNotPassed"
"cahsee2004",16,"mathpercentagenotpassed","mathpercentagenotpassed","int",,"False",,,,,"MathPercentageNotPassed"
"cahsee2004",17,"mathmeanscalescore","mathmeanscalescore","int",,"False",,,,,"MathMeanScaleScore"
"cahsee2004",18,"mathpspercentcorrect","mathpspercentcorrect","int",,"False",,,,,"MathPSPercentCorrect"
"cahsee2004",19,"mathnspercentcorrect","mathnspercentcorrect","int",,"False",,,,,"MathNSPercentCorrect"
"cahsee2004",20,"mathafpercentcorrect","mathafpercentcorrect","int",,"False",,,,,"MathAFPercentCorrect"
"cahsee2004",21,"mathmgpercentcorrect","mathmgpercentcorrect","int",,"False",,,,,"MathMGPercentCorrect"
"cahsee2004",22,"matha1percentcorrect","matha1percentcorrect","int",,"False",,,,,"MathA1PercentCorrect"
"cahsee2004",23,"elatestdate","elatestdate","date",,"False",,,,,"ELATestDate"
"cahsee2004",24,"elanumbertested","elanumbertested","int",,"False",,,,,"ELANumberTested"
"cahsee2004",25,"elanumberpassed","elanumberpassed","int",,"False",,,,,"ELANumberPassed"
"cahsee2004",26,"elapercentpassed","elapercentpassed","int",,"False",,,,,"ELAPercentPassed"
"cahsee2004",27,"elanumbernotpassed","elanumbernotpassed","int",,"False",,,,,"ELANumberNotPassed"
"cahsee2004",28,"elapercentnotpassed","elapercentnotpassed","int",,"False",,,,,"ELAPercentNotPassed"
"cahsee2004",29,"elameanscalescore","elameanscalescore","int",,"False",,,,,"ELAMeanScaleScore"
"cahsee2004",30,"elawapercentcorrect","elawapercentcorrect","int",,"False",,,,,"ELAWAPercentCorrect"
"cahsee2004",31,"elarcpercentcorrect","elarcpercentcorrect","int",,"False",,,,,"ELARCPercentCorrect"
"cahsee2004",32,"elalrapercentcorrect","elalrapercentcorrect","int",,"False",,,,,"ELALRAPercentCorrect"
"cahsee2004",33,"elawspercentcorrect","elawspercentcorrect","int",,"False",,,,,"ELAWSPercentCorrect"
"cahsee2004",34,"elawcpercentcorrect","elawcpercentcorrect","int",,"False",,,,,"ELAWCPercentCorrect"
"cahsee2004",35,"elaes1avgscore","elaes1avgscore","float",,"False",,,,,"ELAES1AvgScore"
"cahsee2004",36,"system_date","systemdate","date",,"False",,,,,"System Date"
"cahsee2011",1,"countycode","countycode","int",,"False",,,,,"CountyCode"
"cahsee2011",2,"districtcode","districtcode","int",,"False",,,,,"DistrictCode"
"cahsee2011",3,"charternumber","charternumber","int",,"False",,,,,"CharterNumber"
"cahsee2011",4,"schoolcode","schoolcode","int",,"False",,,,,"SchoolCode"
"cahsee2011",5,"countyname","countyname","str",,"False",,,,,"CountyName"
"cahsee2011",6,"districtname","districtname","str",,"False",,,,,"DistrictName"
"cahsee2011",7,"schoolname","schoolname","str",,"False",,,,,"SchoolName"
"cahsee2011",8,"recordtype","recordtype","int",,"False",,,,,"RecordType"
"cahsee2011",9,"summarytype","summarytype","int",,"False",,,,,"SummaryType"
"cahsee2011",10,"administration","administration","str",,"False",,,,,"Administration"
"cahsee2011",11,"mathtestdate","mathtestdate","date",,"False",,,,,"MathTestDate"
"cahsee2011",12,"mathgrade10answersheetsprocessed","mathgrade10answersheetsprocessed","int",,"False",,,,,"MathGrade10AnswerSheetsProcessed"
"cahsee2011",13,"mathnumbertested","mathnumbertested","int",,"False",,,,,"MathNumberTested"
"cahsee2011",14,"mathnumberpassed","mathnumberpassed","int",,"False",,,,,"MathNumberPassed"
"cahsee2011",15,"mathpercentpassed","mathpercentpassed","int",,"False",,,,,"MathPercentPassed"
"cahsee2011",16,"mathnumbernotpassed","mathnumbernotpassed","int",,"False",,,,,"MathNumberNotPassed"
"cahsee2011",17,"mathpercentagenotpassed","mathpercentagenotpassed","int",,"False",,,,,"MathPercentageNotPassed"
"cahsee2011",18,"mathmeanscalescore","mathmeanscalescore","int",,"False",,,,,"MathMEanScaleScore"
"cahsee2011",19,"mathpspercentcorrect","mathpspercentcorrect","int",,"False",,,,,"MathPSPercentCorrect"
"cahsee2011",20,"mathnspercentcorrect","mathnspercentcorrect","int",,"False",,,,,"MathNSPercentCorrect"
"cahsee2011",21,"mathafpercentcorrect","mathafpercentcorrect","int",,"False",,,,,"MathAFPercentCorrect"
"cahsee2011",22,"mathmgpercentcorrect","mathmgpercentcorrect","int",,"False",,,,,"MathMGPercentCorrect"
"cahsee2011",23,"matha1percentcorrect","matha1percentcorrect","int",,"False",,,,,"MathA1PercentCorrect"
"cahsee2011",24,"elatestdate","elatestdate","date",,"False",,,,,"ELATestDate"
"cahsee2011",25,"elagrade10answersheetsprocessed","elagrade10answersheetsprocessed","int",,"False",,,,,"ELAGrade10AnswerSheetsProcessed"
"cahsee2011",26,"elanumbertested","elanumbertested","int",,"False",,,,,"ELANumberTested"
"cahsee2011",27,"elanumberpassed","elanumberpassed","int",,"False",,,,,"ELANumberPassed"
"cahsee2011",28,"elapercentpassed","elapercentpassed","int",,"False",,,,,"ELAPercentPassed"
"cahsee2011",29,"elanumbernotpassed","elanumbernotpassed","int",,"False",,,,,"ELANumberNotPassed"
"cahsee2011",30,"elapercentnotpassed","elapercentnotpassed","int",,"False",,,,,"ELAPercentNotPassed"
"cahsee2011",31,"elameanscalescore","elameanscalescore","int",,"False",,,,,"ELAMeanScaleScore"
"cahsee2011",32,"elawapercentcorrect","elawapercentcorrect","int",,"False",,,,,"ELAWAPercentCorrect"
"cahsee2011",33,"elarcpercentcorrect","elarcpercentcorrect","int",,"False",,,,,"ELARCPercentCorrect"
"cahsee2011",34,"elalrapercentcorrect","elalrapercentcorrect","int",,"False",,,,,"ELALRAPercentCorrect"
"cahsee2011",35,"elawspercentcorrect","elawspercentcorrect","int",,"False",,,,,"ELAWSPercentCorrect"
"cahsee2011",36,"elawcpercentcorrect","elawcpercentcorrect","int",,"False",,,,,"ELAWCPercentCorrect"
"cahsee2011",37,"elaes1avgscore","elaes1avgscore","float",,"False",,,,,"ELAES1AvgScore"
"cahsee2011",38,"filler","filler","int",,"False",,,,,"Filler"
"cahsee2011",39,"systemdate","systemdate","date",,"False",,,,,"SystemDate"
"cahsee2011",40,"gradelevel","gradelevel","str",,"False",,,,,"GradeLevel"
"cahsee2011",41,"mathpercentprofandabove","mathpercentprofandabove","int",,"False",,,,,"MathPercentProfAndAbove"
"cahsee2011",42,"elapercentprofandabove","elapercentprofandabove","int",,"False",,,,,"ELAPercentProfAndAbove"
"cahsee2011",43,,,"unknown",,"False",,,,,
"cahsee2014",1,"countycode","countycode","int",,"False",,,,,"CountyCode"
"cahsee2014",2,"districtcode","districtcode","int",,"False",,,,,"DistrictCode"
"cahsee2014",3,"charternumber","charternumber","int",,"False",,,,,"CharterNumber"
"cahsee2014",4,"schoolcode","schoolcode","int",,"False",,,,,"SchoolCode"
"cahsee2014",5,"countyname","countyname","str",,"False",,,,,"CountyName"
"cahsee2014",6,"districtname","districtname","str",,"False",,,,,"DistrictName"
"cahsee2014",7,"schoolname","schoolname","str",,"False",,,,,"SchoolName"
"cahsee2014",8,"recordtype","recordtype","int",,"False",,,,,"RecordType"
"cahsee2014",9,"summarytype","summarytype","int",,"False",,,,,"SummaryType"
"cahsee2014",10,"administration","administration","str",,"False",,,,,"Administration"
"cahsee2014",11,"mathtestdate","mathtestdate","date",,"False",,,,,"MathTestDate"
"cahsee2014",12,"mathgrade10answersheetsprocessed","mathgrade10answersheetsprocessed","int",,"False",,,,,"MathGrade10AnswerSheetsProcessed"
"cahsee2014",13,"mathnumbertested","mathnumbertested","int",,"False",,,,,"MathNumberTested"
"cahsee2014",14,"mathnumberpassed","mathnumberpassed","int",,"False",,,,,"MathNumberPassed"
"cahsee2014",15,"mathpercentpassed","mathpercentpassed","int",,"False",,,,,"MathPercentPassed"
"cahsee2014",16,"mathnumbernotpassed","mathnumbernotpassed","int",,"False",,,,,"MathNumberNotPassed"
"cahsee2014",17,"mathpercentagenotpassed","mathpercentagenotpassed","int",,"False",,,,,"MathPercentageNotPassed"
"cahsee2014",18,"mathmeanscalescore","mathmeanscalescore","int",,"False",,,,,"MathMEanScaleScore"
"cahsee2014",19,"mathpspercentcorrect","mathpspercentcorrect","int",,"False",,,,,"MathPSPercentCorrect"
"cahsee2014",20,"mathnspercentcorrect","mathnspercentcorrect","int",,"False",,,,,"MathNSPercentCorrect"
"cahsee2014",21,"mathafpercentcorrect","mathafpercentcorrect","int",,"False",,,,,"MathAFPercentCorrect"
"cahsee2014",22,"mathmgpercentcorrect","mathmgpercentcorrect","int",,"False",,,,,"MathMGPercentCorrect"
"cahsee2014",23,"matha1percentcorrect","matha1percentcorrect","int",,"False",,,,,"MathA1PercentCorrect"
"cahsee2014",24,"elatestdate","elatestdate","date",,"False",,,,,"ELATestDate"
"cahsee2014",25,"elagrade10answersheetsprocessed","elagrade10answersheetsprocessed","int",,"False",,,,,"ELAGrade10AnswerSheetsProcessed"
"cahsee2014",26,"elanumbertested","elanumbertested","int",,"False",,,,,"ELANumberTested"
"cahsee2014",27,"elanumberpassed","elanumberpassed","int",,"False",,,,,"ELANumberPassed"
"cahsee2014",28,"elapercentpassed","elapercentpassed","int",,"False",,,,,"ELAPercentPassed"
"cahsee2014",29,"elanumbernotpassed","elanumbernotpassed","int",,"False",,,,,"ELANumberNotPassed"
"cahsee2014",30,"elapercentnotpassed","elapercentnotpassed","int",,"False",,,,,"ELAPercentNotPassed"
"cahsee2014",31,"elameanscalescore","elameanscalescore","int",,"False",,,,,"ELAMeanScaleScore"
"cahsee2014",32,"elawapercentcorrect","elawapercentcorrect","int",,"False",,,,,"ELAWAPercentCorrect"
"cahsee2014",33,"elarcpercentcorrect","elarcpercentcorrect","int",,"False",,,,,"ELARCPercentCorrect"
"cahsee2014",34,"elalrapercentcorrect","elalrapercentcorrect","int",,"False",,,,,"ELALRAPercentCorrect"
"cahsee2014",35,"elawspercentcorrect","elawspercentcorrect","int",,"False",,,,,"ELAWSPercentCorrect"
"cahsee2014",36,"elawcpercentcorrect","elawcpercentcorrect","int",,"False",,,,,"ELAWCPercentCorrect"
"cahsee2014",37,"elaes1avgscore","elaes1avgscore","float",,"False",,,,,"ELAES1AvgScore"
"cahsee2014",38,"filler","filler","int",,"False",,,,,"Filler"
"cahsee2014",39,"systemdate","systemdate","date",,"False",,,,,"SystemDate"
"cahsee2014",40,"gradelevel","gradelevel","str",,"False",,,,,"GradeLevel"
"cahsee2014",41,"mathpercentprofandabove","mathpercentprofandabove","int",,"False",,,,,"MathPercentProfAndAbove"
"cahsee2014",42,"elapercentprofandabove","elapercentprofandabove","int",,"False",,,,,"ELAPercentProfAndAbove"
"cahsee2014",43,,,"unknown",,"False",,,,,
"cahsee2015",1,"countycode","countycode","int",,"False",,,,,"CountyCode"
"cahsee2015",2,"districtcode","districtcode","int",,"False",,,,,"DistrictCode"
"cahsee2015",3,"charternumber","charternumber","int",,"False",,,,,"CharterNumber"
"cahsee2015",4,"schoolcode","schoolcode","int",,"False",,,,,"SchoolCode"
"cahsee2015",5,"countyname","countyname","str",,"False",,,,,"CountyName"
"cahsee2015",6,"districtname","districtname","str",,"False",,,,,"DistrictName"
"cahsee2015",7,"schoolname","schoolname","str",,"False",,,,,"SchoolName"
"cahsee2015",8,"recordtype","recordtype","int",,"False",,,,,"RecordType"
"cahsee2015",9,"summarytype","summarytype","int",,"False",,,,,"SummaryType"
"cahsee2015",10,"administration","administration","str",,"False",,,,,"Administration"
"cahsee2015",11,"mathtestdate","mathtestdate","date",,"False",,,,,"MathTestDate"
"cahsee2015",12,"mathgrade10answersheetsprocessed","mathgrade10answersheetsprocessed","int",,"False",,,,,"MathGrade10AnswerSheetsProcessed"
"cahsee2015",13,"mathnumbertested","mathnumbertested","int",,"False",,,,,"MathNumberTested"
"cahsee2015",14,"mathnumberpassed","mathnumberpassed","int",,"False",,,,,"MathNumberPassed"
"cahsee2015",15,"mathpercentpassed","mathpercentpassed","int",,"False",,,,,"MathPercentPassed"
"cahsee2015",16,"mathnumbernotpassed","mathnumbernotpassed","int",,"False",,,,,"MathNumberNotPassed"
"cahsee2015",17,"mathpercentagenotpassed","mathpercentagenotpassed","int",,"False",,,,,"MathPercentageNotPassed"
"cahsee2015",18,"mathmeanscalescore","mathmeanscalescore","int",,"False",,,,,"MathMEanScaleScore"
"cahsee2015",19,"mathpspercentcorrect","mathpspercentcorrect","int",,"False",,,,,"MathPSPercentCorrect"
"cahsee2015",20,"mathnspercentcorrect","mathnspercentcorrect","int",,"False",,,,,"MathNSPercentCorrect"
"cahsee2015",21,"mathafpercentcorrect","mathafpercentcorrect","int",,"False",,,,,"MathAFPercentCorrect"
"cahsee2015",22,"mathmgpercentcorrect","mathmgpercentcorrect","int",,"False",,,,,"MathMGPercentCorrect"
"cahsee2015",23,"matha1percentcorrect","matha1percentcorrect","int",,"False",,,,,"MathA1PercentCorrect"
"cahsee2015",24,"elatestdate","elatestdate","date",,"False",,,,,"ELATestDate"
"cahsee2015",25,"elagrade10answersheetsprocessed","elagrade10answersheetsprocessed","int",,"False",,,,,"ELAGrade10AnswerSheetsProcessed"
"cahsee2015",26,"elanumbertested","elanumbertested","int",,"False",,,,,"ELANumberTested"
"cahsee2015",27,"elanumberpassed","elanumberpassed","int",,"False",,,,,"ELANumberPassed"
"cahsee2015",28,"elapercentpassed","elapercentpassed","int",,"False",,,,,"ELAPercentPassed"
"cahsee2015",29,"elanumbernotpassed","elanumbernotpassed","int",,"False",,,,,"ELANumberNotPassed"
"cahsee2015",30,"elapercentnotpassed","elapercentnotpassed","int",,"False",,,,,"ELAPercentNotPassed"
"cahsee2015",31,"elameanscalescore","elameanscalescore","int",,"False",,,,,"ELAMeanScaleScore"
"cahsee2015",32,"elawapercentcorrect","elawapercentcorrect","int",,"False",,,,,"ELAWAPercentCorrect"
"cahsee2015",33,"elarcpercentcorrect","elarcpercentcorrect","int",,"False",,,,,"ELARCPercentCorrect"
"cahsee2015",34,"elalrapercentcorrect","elalrapercentcorrect","int",,"False",,,,,"ELALRAPercentCorrect"
"cahsee2015",35,"elawspercentcorrect","elawspercentcorrect","int",,"False",,,,,"ELAWSPercentCorrect"
"cahsee2015",36,"elawcpercentcorrect","elawcpercentcorrect","int",,"False",,,,,"ELAWCPercentCorrect"
"cahsee2015",37,"elaes1avgscore","elaes1avgscore","float",,"False",,,,,"ELAES1AvgScore"
"cahsee2015",38,"filler","filler","int",,"False",,,,,"Filler"
"cahsee2015",39,"systemdate","systemdate","date",,"False",,,,,"SystemDate"
"cahsee2015",40,"gradelevel","gradelevel","str",,"False",,,,,"GradeLevel"
"cahsee2015",41,"mathpercentprofandabove","mathpercentprofandabove","int",,"False",,,,,"MathPercentProfAndAbove"
"cahsee2015",42,"elapercentprofandabove","elapercentprofandabove","int",,"False",,,,,"ELAPercentProfAndAbove"
"cahsee2015",43,,,"unknown",,"False",,,,,
"cahsee2012",1,"countycode","countycode","int",,"False",,,,,"CountyCode"
"cahsee2012",2,"districtcode","districtcode","int",,"False",,,,,"DistrictCode"
"cahsee2012",3,"charternumber","charternumber","int",,"False",,,,,"CharterNumber"
"cahsee2012",4,"schoolcode","schoolcode","int",,"False",,,,,"SchoolCode"
"cahsee2012",5,"countyname","countyname","str",,"False",,,,,"CountyName"
"cahsee2012",6,"districtname","districtname","str",,"False",,,,,"DistrictName"
"cahsee2012",7,"schoolname","schoolname","str",,"False",,,,,"SchoolName"
"cahsee2012",8,"recordtype","recordtype","int",,"False",,,,,"RecordType"
"cahsee2012",9,"summarytype","summarytype","int",,"False",,,,,"SummaryType"
